Country,Rule_Set,Top_URL,Number_Requests,Number_Hits
JP,trackers,.yaplog.jp,80,2
JP,trackers,.fmworld.net,77,1
JP,trackers,.tabelog.com,2,0
JP,trackers,.gigazine.net,196,6
JP,trackers,.2chblog.jp,2,0
JP,trackers,.yahoo.co.jp,55,1
JP,trackers,.rocketnews24.com,197,24
JP,trackers,.himado.in,73,5
JP,trackers,.webry.info,2,0
JP,trackers,.mixi.jp,85,4
JP,trackers,.doublepimp.com,25,4
JP,trackers,.ebay.com,192,0
JP,trackers,.yomiuri.co.jp,2,0
JP,trackers,.sanspo.com,2,0
JP,trackers,.blog.jp,29,2
JP,trackers,.reimageplus.com,84,7
JP,trackers,.cosme.net,213,11
JP,trackers,.geocities.jp,2,0
JP,trackers,.rakuten-sec.co.jp,198,4
JP,trackers,.firestorage.jp,111,1
JP,trackers,.twitcasting.tv,232,7
JP,trackers,.twitter.com,15,4
JP,trackers,.xvideos-field5.com,103,3
JP,trackers,.yahoo.com,49,3
JP,trackers,.navitime.co.jp,2,0
JP,trackers,.pixiv.net,72,1
JP,trackers,.dailymotion.com,125,6
JP,trackers,.caribbeancom.com,11,2
JP,trackers,.hotpepper.jp,113,3
JP,trackers,.dlsite.com,123,7
JP,trackers,.gizmodo.jp,148,5
JP,trackers,.doorblog.jp,2,0
JP,trackers,.amazon.co.jp,178,2
JP,trackers,.live.com,26,1
JP,trackers,.naver.jp,47,1
JP,trackers,.rakuten-bank.co.jp,274,10
JP,trackers,.hatena.ne.jp,286,5
JP,trackers,.jalan.net,326,9
JP,trackers,.say-move.org,177,7
JP,trackers,.indeed.com,13,4
JP,trackers,.tsite.jp,171,4
JP,trackers,.thisav.com,109,5
JP,trackers,.impress.co.jp,26,0
JP,trackers,.tv-asahi.co.jp,2,0
JP,trackers,.reuters.com,237,12
JP,trackers,.softbank.jp,192,4
JP,trackers,.2ch-c.net,34,1
JP,trackers,.qoo10.jp,144,0
JP,trackers,.homes.co.jp,169,7
JP,trackers,.loading-delivery1.com,2,0
JP,trackers,.aucfan.com,138,5
JP,trackers,.dtiblog.com,44,1
JP,trackers,.sbisec.co.jp,2,0
JP,trackers,.google.com,5,0
JP,trackers,.jorudan.co.jp,69,2
JP,trackers,.facebook.com,28,0
JP,trackers,.jcb.co.jp,2,0
JP,trackers,.anitube.se,188,10
JP,trackers,.xhamster.com,94,1
JP,trackers,.ntv.co.jp,173,6
