Country,Rule_Set,Top_URL,Number_Requests,Number_Hits
DE,trackers,.uimserv.net,1,0
DE,trackers,.t-online.de,12,4
DE,trackers,.gutefrage.net,5,0
DE,trackers,.bahn.de,6,0
DE,trackers,.xhamster.com,5,0
DE,trackers,.bild.de,20,0
DE,trackers,.blogspot.de,1,0
DE,trackers,.paypal.com,2,0
DE,trackers,.web.de,14,2
DE,trackers,.wikipedia.org,2,0
DE,trackers,.google.com,1,0
DE,trackers,.gmx.net,12,0
DE,trackers,.live.com,2,0
DE,trackers,.ask.com,1,0
DE,trackers,.google.de,1,0
DE,trackers,.yahoo.com,4,0
DE,trackers,.amazon.de,9,0
DE,trackers,.chip.de,13,2
DE,trackers,.focus.de,13,0
DE,trackers,.immobilienscout24.de,7,0
DE,trackers,.mobile.de,4,0
DE,trackers,.facebook.com,2,0
DE,trackers,.youtube.com,4,1
DE,trackers,.spiegel.de,9,0
DE,trackers,.ebay.de,10,1
DE,ads,.uimserv.net,1,1
DE,ads,.t-online.de,12,2
DE,ads,.gutefrage.net,5,0
DE,ads,.bahn.de,6,0
DE,ads,.xhamster.com,5,0
DE,ads,.bild.de,20,1
DE,ads,.blogspot.de,1,0
DE,ads,.paypal.com,2,0
DE,ads,.web.de,14,1
DE,ads,.wikipedia.org,2,0
DE,ads,.google.com,1,0
DE,ads,.gmx.net,12,1
DE,ads,.live.com,2,0
DE,ads,.ask.com,1,0
DE,ads,.google.de,1,0
DE,ads,.yahoo.com,4,1
DE,ads,.amazon.de,9,0
DE,ads,.chip.de,13,0
DE,ads,.focus.de,13,0
DE,ads,.immobilienscout24.de,7,0
DE,ads,.mobile.de,4,0
DE,ads,.facebook.com,2,0
DE,ads,.youtube.com,4,0
DE,ads,.spiegel.de,9,3
DE,ads,.ebay.de,10,1
